"TIEMPO, HRS",LECTURA CABEZA,,"TIEMPOS, HRS",LECTURA LINEA,,,DATOS PARA LA MEDICIÓN,,,,"INTER TIME, HRS",INTER LECTURA CABEZA,INTER LECTURA LINEA,,"GASTO, MMPCD",,PRESIÓN CABEZA,PRESIÓN LINEA,Delta P,,,,,,,,,"GASTO PROMEDIO,  MMPCD"
20.37756394,7.189495256,,20.87053678,8.552875181,,,,,,,20.87053678,7.268974389,8.552875181,,0.788263129,,1056.759773,731.5167386,325.2430347,,,,,,,,,
20.43294842,7.21965554,,20.93207066,8.547545793,,,,,,,20.93207066,7.260798735,8.547545793,,0.785763305,,1054.383966,730.6053909,323.7785746,,,,,,,,,
20.49779905,7.330514408,,21.00694133,8.57348651,,,,,,,21.00694133,7.282981097,8.57348651,,0.790601213,,1060.836273,735.0467094,325.7895638,,,,,,,,,
20.562664,7.2959095,,21.06089544,8.559425756,,,,,,,21.06089544,7.298432674,8.559425756,,0.799414054,,1065.34239,732.6376927,332.7046971,,,,,,,,,
20.6258746,7.315250798,,21.11899913,8.577291206,,,,,,,21.11899913,7.282210917,8.577291206,,0.789630625,,1060.611917,735.6992442,324.9126725,,,,,,,,,
20.68960215,7.316866812,,21.18179345,8.563426156,,,,,,,21.18179345,7.262013702,8.563426156,,0.783562028,,1054.73686,733.3226753,321.414185,,,,,,,,,
20.74368034,7.302821931,,21.24813421,8.581752684,,,,,,,21.24813421,7.274090393,8.581752684,,0.78546873,,1058.247821,736.4647913,321.7830295,,,,,,,,,
20.80859578,7.277177817,,21.31286193,8.559322812,,,,,,,21.31286193,7.278723892,8.559322812,,0.791230988,,1059.59643,732.62007,326.9763599,,,,,,,,,
20.87286418,7.268666149,,21.37211465,8.568579163,,,,,,,21.37211465,7.267948801,8.568579163,,0.785159478,,1056.461596,734.2054888,322.2561068,,,,,,,,,
20.93732524,7.260100502,,21.43427371,8.562022368,,,,,,,21.43427371,7.272223598,8.562022368,,0.788063324,,1057.704721,733.0822703,324.6224509,,,,,,,,,
21.00974999,7.283904211,,21.50172299,8.572914552,,,,,,,21.50172299,7.260408559,8.572914552,,0.781260895,,1054.270649,734.9486392,319.3220095,,,,,,,,,
21.06119572,7.298517973,,21.56286658,8.573744263,,,,,,,21.56286658,7.270780021,8.573744263,,0.785458213,,1057.284842,735.0909068,322.1939355,,,,,,,,,
21.1264316,7.280114126,,21.62399474,8.574580765,,,,,,,21.62399474,7.265561656,8.574580765,,0.783131232,,1055.767723,735.234353,320.5333704,,,,,,,,,
21.18143787,7.261948973,,21.68510728,8.575424141,,,,,,,21.68510728,7.275334406,8.575424141,,0.787075008,,1058.609815,735.378992,323.2308225,,,,,,,,,
21.26434832,7.277042014,,21.74998227,8.560438884,,,,,,,21.74998227,7.271219597,8.560438884,,0.787914033,,1057.412689,732.8111388,324.6015498,,,,,,,,,
21.30631296,7.279928788,,21.81012747,8.568526862,,,,,,,21.81012747,7.268620234,8.568526862,,0.785449006,,1056.656802,734.1965258,322.4602762,,,,,,,,,
21.37161462,7.267914414,,21.87413027,8.561168195,,,,,,,21.87413027,7.254367624,8.561168195,,0.780754598,,1052.516992,732.9360087,319.5809838,,,,,,,,,
21.43456496,7.272243628,,21.9341149,8.569328798,,,,,,,21.9341149,7.252104925,8.569328798,,0.77840259,,1051.860517,734.3339606,317.5265564,,,,,,,,,
21.50022466,7.260150993,,22.00608331,8.56605564,,,,,,,22.00608331,7.256085444,8.56605564,,0.780632745,,1053.015519,733.7730923,319.242427,,,,,,,,,
21.56232541,7.27082622,,22.06142199,8.561877608,,,,,,,22.06142199,7.244317099,8.561877608,,0.776429376,,1049.602605,733.0574817,316.545123,,,,,,,,,
21.62732565,7.265277304,,22.12456152,8.562052533,,,,,,,22.12456152,7.236252387,8.562052533,,0.773022356,,1047.266972,733.0874357,314.1795365,,,,,,,,,
21.68913221,7.27603496,,22.18769767,8.562228946,,,,,,,22.18769767,7.238603885,8.562228946,,0.773976747,,1047.947724,733.1176452,314.8300789,,,,,,,,,
21.75414532,7.270890154,,22.25081658,8.56250547,,,,,,,22.25081658,7.231005561,8.56250547,,0.770744765,,1045.748828,733.1649992,312.5838292,,,,,,,,,
21.80834313,7.269017584,,22.31282372,8.570212692,,,,,,,22.31282372,7.238104193,8.570212692,,0.772380439,,1047.803046,734.4854558,313.3175905,,,,,,,,,
21.87647162,7.253846235,,22.37229829,8.557664737,,,,,,,22.37229829,7.223868751,8.557664737,,0.768595787,,1043.685595,732.3362575,311.349337,,,,,,,,,
21.93087266,7.251916724,,22.43420812,8.565414775,,,,,,,22.43420812,7.231072238,8.565414775,,0.770266009,,1045.768114,733.6633027,312.1048116,,,,,,,,,
22.00535554,7.25624021,,22.50125776,8.558312811,,,,,,,22.50125776,7.229307101,8.558312811,,0.770762041,,1045.257623,732.4471817,312.8104416,,,,,,,,,
22.06334188,7.243908813,,22.56191206,8.573499489,,,,,,,22.56191206,7.22872356,8.573499489,,0.767866142,,1045.088886,735.0489349,310.0399513,,,,,,,,,
22.13145854,7.235389812,,22.6207135,8.567909765,,,,,,,22.6207135,7.23311694,8.567909765,,0.770688956,,1046.359613,734.0907774,312.2688359,,,,,,,,,
22.18527733,7.238895248,,22.69226837,8.554018624,,,,,,,22.69226837,7.21750187,8.554018624,,0.76656257,,1041.846665,731.7123463,310.1343186,,,,,,,,,
22.25359419,7.230671189,,22.74557517,8.56298732,,,,,,,22.74557517,7.221843449,8.56298732,,0.766816953,,1043.100456,733.2475185,309.8529374,,,,,,,,,
22.30666807,7.239577569,,22.81624847,8.556984131,,,,,,,22.81624847,7.225618623,8.556984131,,0.769447655,,1044.19129,732.2197741,311.9715155,,,,,,,,,
22.37933953,7.222183408,,22.87430289,8.558298292,,,,,,,22.87430289,7.204809766,8.558298292,,0.760485005,,1038.185675,732.4446966,305.7409788,,,,,,,,,
22.43229494,7.231122979,,22.93233394,8.559622731,,,,,,,22.93233394,7.20680164,8.559622731,,0.761089,,1038.759798,732.671413,306.0883845,,,,,,,,,
22.49998339,7.229327742,,23.00307016,8.554432357,,,,,,,23.00307016,7.21148348,8.554432357,,0.76396634,,1040.10988,731.7831296,308.3267499,,,,,,,,,
22.55752447,7.228395739,,23.06008061,8.56266605,,,,,,,23.06008061,7.207032863,8.56266605,,0.760649977,,1038.826454,733.1924988,305.6339549,,,,,,,,,
22.62430463,7.233385253,,23.12331279,8.557358848,,,,,,,23.12331279,7.19050526,8.557358848,,0.754633515,,1034.067318,732.2839045,301.7834133,,,,,,,,,
22.68772548,7.217131873,,23.1928611,8.560227263,,,,,,,23.1928611,7.199394682,8.560227263,,0.757867227,,1036.625676,732.7749079,303.850768,,,,,,,,,
22.75446788,7.222567716,,23.25008598,8.546618284,,,,,,,23.25008598,7.196211332,8.546618284,,0.758928735,,1035.709151,730.446841,305.2623096,,,,,,,,,
22.81134882,7.227374839,,23.31844796,8.557748919,,,,,,,23.31844796,7.19845785,8.557748919,,0.757911168,,1036.355908,732.3506656,304.0052428,,,,,,,,,
22.88080716,7.202478393,,23.37487354,8.550855906,,,,,,,23.37487354,7.199789723,8.550855906,,0.759685852,,1036.739441,731.1713672,305.5680739,,,,,,,,,
22.93778327,7.207258854,,23.44412861,8.539892026,,,,,,,23.44412861,7.188540658,8.539892026,,0.756892841,,1033.502336,729.2975581,304.2047776,,,,,,,,,
22.99466235,7.212066499,,23.50643419,8.542776499,,,,,,,23.50643419,7.181647057,8.542776499,,0.753490461,,1031.521089,729.7903031,301.7307859,,,,,,,,,
23.05749067,7.207709821,,23.56218039,8.542479617,,,,,,,23.56218039,7.1775103,8.542479617,,0.75180458,,1030.333082,729.73958,300.5935021,,,,,,,,,
23.12726402,7.18947249,,23.62335317,8.552066145,,,,,,,23.62335317,7.185545398,8.552066145,,0.753484642,,1032.641253,731.3783535,301.2628998,,,,,,,,,
23.18327302,7.199987656,,23.68629634,8.53932157,,,,,,,23.68629634,7.171898648,8.53932157,,0.750005544,,1028.722604,729.2001288,299.5224754,,,,,,,,,
23.24629432,7.196090114,,23.74731561,8.548975639,,,,,,,23.74731561,7.1681087,8.548975639,,0.74669085,,1027.635647,730.8498448,296.7858018,,,,,,,,,
23.30860779,7.198082249,,23.8094583,8.543300672,,,,,,,23.8094583,7.171645823,8.543300672,,0.749192474,,1028.650076,729.8798637,298.7702125,,,,,,,,,
23.37082356,7.20045704,,23.87659763,8.548577505,,,,,,,23.87659763,7.173818766,8.548577505,,0.749167948,,1029.273514,730.7817736,298.4917403,,,,,,,,,
23.44060547,7.188959067,,23.93880278,8.543173532,,,,,,,23.93880278,7.15621331,8.543173532,,0.742714347,,1024.227779,729.85814,294.3696388,,,,,,,,,
23.49508082,7.182489556,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.56446038,7.177341109,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62588805,7.18589853,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.68789427,7.17152832,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.75741092,7.167527728,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.81075562,7.171748469,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.87944385,7.173908261,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.94991114,7.152901897,,,,,,,,,,,,,,,,,,,,,,,,,,,
