"TIEMPO, HRS",LECTURA CABEZA,,"TIEMPOS, HRS",LECTURA LINEA,,,,,"INTER TIME, HRS",INTER LECTURA CABEZA,INTER LECTURA LINEA,,"GASTO, MMPCD",,PRESIÓN CABEZA,PRESIÓN LINEA,Delta P
12.30442919,7.383336256,,12.12696379,8.692402686,,,,,12.12696379,7.39738345,8.692402686,,0.818348065,,1094.425638,755.5786446,338.8469934
12.55622021,7.373360239,,12.18680494,8.690340225,,,,,12.18680494,7.392646751,8.690340225,,0.816699419,,1093.02452,755.2201323,337.8043873
12.61766801,7.381142005,,12.24668653,8.688264502,,,,,12.24668653,7.38790685,8.688264502,,0.815051969,,1091.623353,754.8594005,336.763952
12.67896733,7.388981931,,12.30776097,8.678148202,,,,,12.30776097,7.38320425,8.678148202,,0.814801642,,1090.2341,753.1025621,337.1315378
12.74359174,7.378231205,,12.37532187,8.683218259,,,,,12.37532187,7.380527472,8.683218259,,0.812800116,,1089.443715,753.9827934,335.4609218
12.8074926,7.374161347,,12.43434588,8.687684656,,,,,12.43434588,7.378188927,8.687684656,,0.811040824,,1088.753437,754.7586468,333.9947901
12.87136357,7.370805974,,12.49567918,8.67782979,,,,,12.49567918,7.375758888,8.67782979,,0.811712001,,1088.036384,753.0472987,334.9890848
12.93530133,7.367424438,,12.55639395,8.674137429,,,,,12.55639395,7.373382241,8.674137429,,0.811343041,,1087.335313,752.4066013,334.928712
13.06235286,7.367915734,,12.62274987,8.686641358,,,,,12.62274987,7.381791954,8.686641358,,0.812745319,,1089.817049,754.5773808,335.2396683
13.12531065,7.37192552,,12.68338249,8.683426765,,,,,12.68338249,7.388247439,8.683426765,,0.816026451,,1091.724004,754.0190039,337.7050005
13.1784828,7.372248712,,12.74407905,8.680191204,,,,,12.74407905,7.378200168,8.680191204,,0.812337309,,1088.756754,753.4571933,335.2995609
13.24306691,7.450299343,,12.8152379,8.671386612,,,,,12.8152379,7.373754459,8.671386612,,0.811972546,,1087.445096,751.9294578,335.5156385
13.31114115,7.518322721,,12.87198345,8.688789567,,,,,12.87198345,7.37077319,8.688789567,,0.807709102,,1086.565948,754.9506413,331.6153071
13.36853615,7.548787538,,12.93505886,8.678109297,,,,,12.93505886,7.367437262,8.678109297,,0.808146299,,1085.582636,753.0958098,332.4868264
13.43868785,7.566100879,,13.05740454,8.677069664,,,,,13.05740454,7.367896599,8.677069664,,0.808520094,,1085.718006,752.9153795,332.8026263
13.4991125,7.578365786,,13.1356902,8.679974354,,,,,13.1356902,7.37198861,8.679974354,,0.809748945,,1086.924321,753.4195479,333.5047733
13.56299071,7.580052308,,13.18655173,8.686559742,,,,,13.18655173,7.382000109,8.686559742,,0.812847425,,1089.878512,754.5632015,335.3153105
13.62646746,7.620690043,,13.31080855,8.68546812,,,,,13.31080855,7.517990372,8.68546812,,0.870144015,,1130.403585,754.3735646,376.0300201
13.68829269,7.658763697,,13.37246389,8.688392228,,,,,13.37246389,7.549756898,8.688392228,,0.882921645,,1139.976584,754.8815951,385.0949892
13.745309,7.579172626,,13.43842448,8.677683522,,,,,13.43842448,7.56603588,8.677683522,,0.89138061,,1144.897979,753.0219131,391.8760656
13.80474829,7.521005671,,13.56082598,8.690274737,,,,,13.56082598,7.579995154,8.690274737,,0.895208864,,1149.126531,755.2087501,393.9177807
13.86676691,7.468328371,,13.61876071,8.681520842,,,,,13.61876071,7.615756194,8.681520842,,0.911406057,,1159.994848,753.6880413,406.3068067
13.93056809,7.476464778,,13.68415084,8.627488866,,,,,13.68415084,7.656213034,8.627488866,,0.936172124,,1172.35196,744.3356414,428.0163189
14.01220054,7.440380675,,13.8699896,8.584832719,,,,,13.8699896,7.468739353,8.584832719,,0.865690246,,1115.641351,736.9935282,378.6478224
14.05836468,7.440462807,,14.13563511,8.620294895,,,,,14.13563511,7.425103693,8.620294895,,0.842002986,,1102.643297,743.0948407,359.5484562
14.11921298,7.433244988,,14.18126056,8.648981354,,,,,14.18126056,7.40178546,8.648981354,,0.827549205,,1095.72856,748.0487847,347.6797754
14.17832357,7.403940822,,14.24534304,8.679058007,,,,,14.24534304,7.354757467,8.679058007,,0.802614817,,1081.849148,753.260479,328.588669
14.24596348,7.354302147,,14.30713362,8.676503637,,,,,14.30713362,7.352438833,8.676503637,,0.802077213,,1081.167136,752.8171537,328.349982
14.30720742,7.352436585,,14.368904,8.674441892,,,,,14.368904,7.351748912,8.674441892,,0.802143676,,1080.964241,752.4594214,328.50482
14.36841728,7.351025389,,14.44925934,8.675698841,,,,,14.44925934,7.470810684,8.675698841,,0.8520183,,1116.260246,752.6775037,363.5827418
14.43193659,7.445448775,,14.55962954,8.682520489,,,,,14.55962954,7.500573461,8.682520489,,0.86334768,,1125.172045,753.8616203,371.3104245
14.49661711,7.540146305,,14.62106751,8.66726328,,,,,14.62106751,7.463646851,8.66726328,,0.8504041,,1114.120486,751.2145277,362.9059586
14.61876044,7.463438278,,14.68201519,8.671919564,,,,,14.68201519,7.468880309,8.671919564,,0.851829668,,1115.683461,752.0218892,363.6615722
14.67798514,7.468792567,,14.74386792,8.656526353,,,,,14.74386792,7.47022697,8.656526353,,0.854898514,,1116.08582,749.354485,366.7313346
14.80313641,7.471517366,,14.80956456,8.676287603,,,,,14.80956456,7.476176654,8.676287603,,0.854165948,,1117.864347,752.7796657,365.0846815
14.86829876,7.518748698,,14.87214273,8.647459011,,,,,14.87214273,7.517613057,8.647459011,,0.876041676,,1130.290121,747.7854735,382.5046479
15.05955649,7.462244485,,14.93208627,8.658787304,,,,,14.93208627,7.499903641,8.658787304,,0.866889399,,1124.971092,749.7459757,375.2251167
15.11825867,7.456858251,,15.05761442,8.676996157,,,,,15.05761442,7.462818242,8.676996157,,0.848460843,,1113.873122,752.9026232,360.9704992
15.18141358,7.485550265,,15.12038642,8.654694809,,,,,15.12038642,7.457824911,8.654694809,,0.850025756,,1112.383048,749.0374224,363.3456255
15.24223404,7.45694194,,15.19093996,8.672301703,,,,,15.19093996,7.481069311,8.672301703,,0.85686011,,1119.327961,752.0881682,367.2397926
15.30654498,7.468422562,,15.24423801,8.680517289,,,,,15.24423801,7.457299683,8.680517289,,0.845568415,,1112.226371,753.513804,358.7125671
15.36730733,7.445955708,,15.30683506,8.664270005,,,,,15.30683506,7.468315308,8.664270005,,0.852842546,,1115.514671,750.6957471,364.8189238
15.43715276,7.469982596,,15.37117964,8.679231068,,,,,15.37117964,7.447287784,8.679231068,,0.841583362,,1109.241907,753.2905193,355.9513875
15.49517835,7.470682173,,15.43840717,8.674064357,,,,,15.43840717,7.46999772,8.674064357,,0.851945903,,1116.017319,752.3939247,363.6233941
15.5613792,7.466241294,,15.56038136,8.669387139,,,,,15.56038136,7.466308231,8.669387139,,0.851168837,,1114.915172,751.5827336,363.3324385
15.6186227,7.472983779,,15.61908436,8.680422073,,,,,15.61908436,7.472859779,8.680422073,,0.852101614,,1116.872666,753.4972737,363.375392
15.67962221,7.456599564,,15.68539341,8.682578032,,,,,15.68539341,7.455049105,8.682578032,,0.844283782,,1111.555143,753.8716128,357.6835303
15.74096438,7.440119707,,15.80974064,8.671028786,,,,,15.80974064,7.461213412,8.671028786,,0.848769829,,1113.394112,751.8674022,361.5267095
15.80253274,7.464865709,,15.87505598,8.680429742,,,,,15.87505598,7.434793709,8.680429742,,0.836139198,,1105.52315,753.498605,352.0245449
15.86787694,7.431755331,,15.93683533,8.678157509,,,,,15.93683533,7.453548531,8.678157509,,0.844386284,,1111.107714,753.1041775,358.0035365
15.92886278,7.457566303,,16.0596647,8.680163693,,,,,16.0596647,7.455610497,8.680163693,,0.844918796,,1111.722558,753.4524174,358.2701403
15.99500814,7.42423231,,16.44155456,8.681371195,,,,,16.44155456,7.448918467,8.681371195,,0.841912156,,1109.727726,753.6620582,356.0656682
16.05480075,7.455929599,,16.49682214,8.66713538,,,,,16.49682214,7.422384107,8.66713538,,0.83315093,,1101.835717,751.1923569,350.6433598
16.11524196,7.451964322,,16.56402723,8.678818274,,,,,16.56402723,7.441576476,8.678818274,,0.839255766,,1107.541209,753.2188663,354.3223426
16.17974418,7.461696193,,16.62059723,8.683596361,,,,,16.62059723,7.430134649,8.683596361,,0.833650667,,1104.138018,754.0484576,350.0895603
16.24021049,7.457723909,,16.93378241,8.70509904,,,,,16.93378241,7.444404059,8.70509904,,0.836043227,,1108.383036,757.787493,350.5955428
16.30626559,7.436726843,,17.05903001,8.71063098,,,,,17.05903001,7.409186908,8.71063098,,0.82021222,,1097.921013,758.7509207,339.1700919
16.36623511,7.438954979,,17.12075729,8.696820159,,,,,17.12075729,7.409204865,8.696820159,,0.82258852,,1097.926335,756.3468087,341.579526
16.42949802,7.455475947,,17.18273725,8.709950739,,,,,17.18273725,7.41320824,8.709950739,,0.822032985,,1099.113128,758.6324187,340.4807094
16.4929151,7.420983755,,17.24460192,8.709605655,,,,,17.24460192,7.398880827,8.709605655,,0.816019245,,1094.86875,758.5723067,336.2964431
16.55529653,7.443342345,,17.3141202,8.712320468,,,,,17.3141202,7.403719753,8.712320468,,0.817602616,,1096.301324,759.0452794,337.2560443
16.62153944,7.429944077,,17.37527686,8.705004044,,,,,17.37527686,7.393363754,8.705004044,,0.814475377,,1093.236552,757.770954,335.465598
16.68055722,7.438418403,,17.43579881,8.711314818,,,,,17.43579881,7.366781768,8.711314818,,0.80207577,,1085.389472,758.8700586,326.5194138
16.74714477,7.424923946,,17.49712223,8.703923467,,,,,17.49712223,7.374011018,8.703923467,,0.806448016,,1087.52077,757.5828371,329.9379328
16.80297643,7.424098728,,17.55741078,8.702717227,,,,,17.55741078,7.374735303,8.702717227,,0.80696636,,1087.734416,757.3728713,330.3615444
16.86907874,7.417388499,,17.62522304,8.713506276,,,,,17.62522304,7.371537034,8.713506276,,0.803715724,,1086.791165,759.2519163,327.5392487
16.92899316,7.447264417,,17.68537253,8.712643761,,,,,17.68537253,7.369889244,8.712643761,,0.803165563,,1086.305349,759.1016131,327.2037363
16.99128325,7.410061952,,17.74693045,8.697800929,,,,,17.74693045,7.383609962,8.697800929,,0.811587055,,1090.353921,756.51741,333.8365114
17.05701966,7.409186323,,17.81324544,8.715675986,,,,,17.81324544,7.368483557,8.715675986,,0.80203239,,1085.890999,759.630079,326.2609197
17.12265334,7.409205417,,17.8721058,8.72128204,,,,,17.8721058,7.355551399,8.72128204,,0.795517502,,1082.082728,760.6076042,321.4751235
17.17779455,7.414416831,,17.932778,8.712973304,,,,,17.932778,7.359696527,8.712973304,,0.798762833,,1083.302659,759.1590379,324.1436216
17.24223873,7.398658905,,18.06209076,8.701668292,,,,,18.06209076,7.375419615,8.701668292,,0.807439974,,1087.93629,757.1903107,330.7459793
17.30720496,7.404759717,,18.12191544,8.699682575,,,,,18.12191544,7.369021063,8.699682575,,0.805068923,,1086.049429,756.8447691,329.2046595
17.37129205,7.395121832,,18.18168387,8.69764396,,,,,18.18168387,7.362593425,8.69764396,,0.802694637,,1084.155639,756.4901045,327.6655344
17.43558417,7.366756465,,18.25003896,8.6953024,,,,,18.25003896,7.355242177,8.6953024,,0.799980789,,1081.99175,756.0828382,325.9089116
17.50036792,7.374393643,,18.31100162,8.685569069,,,,,18.31100162,7.374071826,8.685569069,,0.809663871,,1087.538706,754.3911006,333.1476054
17.55350191,7.374919512,,18.37004979,8.690027542,,,,,18.37004979,7.357664761,8.690027542,,0.801934156,,1082.704615,755.1657868,327.5388278
17.61732428,7.371911819,,18.431256,8.68021435,,,,,18.431256,7.356459951,8.68021435,,0.803134838,,1082.35006,753.4612116,328.8888485
17.68120645,7.368880703,,18.50108775,8.671090647,,,,,18.50108775,7.357085644,8.671090647,,0.804982783,,1082.534184,751.8781301,330.6560534
17.74442139,7.384184012,,18.55929091,8.681985114,,,,,18.55929091,7.36433994,8.681985114,,0.806164658,,1084.670055,753.7686551,330.9013999
17.80819866,7.369592383,,18.62822312,8.680331836,,,,,18.62822312,7.354107317,8.680331836,,0.802117534,,1081.657889,753.4816079,328.1762808
17.87216881,7.355537556,,18.68892122,8.677095771,,,,,18.68892122,7.358766512,8.677095771,,0.804653358,,1083.028892,752.9199103,330.1089814
17.93515537,7.359859661,,18.74968385,8.673838546,,,,,18.74968385,7.349208987,8.673838546,,0.801173231,,1080.217455,752.3547512,327.8627036
18.00719664,7.381262092,,18.80964353,8.677150792,,,,,18.80964353,7.345864193,8.677150792,,0.799178639,,1079.234415,752.9294587,326.3049563
18.05988859,7.375655148,,18.86953361,8.680518822,,,,,18.86953361,7.360291433,8.680518822,,0.804704803,,1083.4778,753.5140701,329.9637294
18.12323999,7.368879396,,18.93269018,8.66981194,,,,,18.93269018,7.356916788,8.66981194,,0.805132609,,1082.484493,751.6563908,330.8281017
18.18672529,7.362051191,,19.06315055,8.671857648,,,,,19.06315055,7.339042914,8.671857648,,0.797212337,,1077.231018,752.0111507,325.2198671
18.25034126,7.355209667,,19.12575313,8.667937343,,,,,19.12575313,7.339618654,8.667937343,,0.798140536,,1077.40004,751.3313778,326.068662
18.3107734,7.374135239,,19.18843621,8.663990643,,,,,19.18843621,7.353039936,8.663990643,,0.804500708,,1081.343926,750.6473386,330.6965873
18.37577688,7.356073438,,19.24718524,8.673973456,,,,,19.24718524,7.427774495,8.673973456,,0.834270633,,1103.436679,752.3781552,351.0585237
18.438482,7.356510293,,19.31312282,8.662978793,,,,,19.31312282,7.507642832,8.662978793,,0.869438246,,1127.294018,750.4720157,376.8220021
18.5011607,7.357086315,,19.37077218,8.679437582,,,,,19.37077218,7.519080425,8.679437582,,0.871567107,,1130.731409,753.3263674,377.4050415
18.56282954,7.364781498,,19.43682658,8.668698115,,,,,19.43682658,7.532585135,8.668698115,,0.878899158,,1134.796776,751.4632701,383.3335063
18.61723081,7.352726693,,19.49859127,8.671586367,,,,,19.49859127,7.547860235,8.671586367,,0.884789574,,1139.403882,751.9641012,387.4397813
18.67880229,7.360460013,,19.55663378,8.662650299,,,,,19.55663378,7.56672782,8.662650299,,0.894012665,,1145.107398,750.415102,394.692296
18.74371548,7.349596166,,19.62217182,8.658985613,,,,,19.62217182,7.608699574,8.658985613,,0.911930376,,1157.846184,749.7803185,408.0658656
18.8078983,7.345432516,,19.69026324,8.623400591,,,,,19.69026324,7.618949863,8.623400591,,0.921499938,,1160.96794,743.6303775,417.3375626
18.8682489,7.360360076,,19.74518495,8.574577444,,,,,19.74518495,7.556915337,8.574577444,,0.903383209,,1142.139388,735.2337834,406.9056048
18.93228925,7.356938355,,19.81080385,8.577469632,,,,,19.81080385,7.480180632,8.577469632,,0.87153557,,1119.062046,735.7298529,383.3321929
18.9963983,7.353489724,,19.86934072,8.574285685,,,,,19.86934072,7.464996514,8.574285685,,0.865795895,,1114.523459,735.18375,379.339709
19.06388896,7.338883103,,19.94060629,8.56329548,,,,,19.94060629,7.450742157,8.56329548,,0.861655699,,1110.271174,733.3002948,376.970879
19.11733807,7.33909781,,20.06372604,8.571227099,,,,,20.06372604,7.426259458,8.571227099,,0.850350006,,1102.986591,734.6593399,368.3272509
19.1805451,7.343009964,,20.12133981,8.574993709,,,,,20.12133981,7.397348548,8.574993709,,0.83783034,,1094.415311,735.3051711,359.1101398
19.24460249,7.424429952,,20.1866447,8.626700065,,,,,20.1866447,7.361330609,8.626700065,,0.814347452,,1083.783767,744.1995401,339.5842266
19.30809122,7.506644738,,20.24441035,8.649796803,,,,,20.24441035,7.329793219,8.649796803,,0.79714107,,1074.517373,748.1898473,326.3275253
19.36925245,7.518776977,,20.31287317,8.6546891,,,,,20.31287317,7.317709198,8.6546891,,0.791180012,,1070.977358,749.0364341,321.940924
19.43020327,7.530947115,,20.36879552,8.664590274,,,,,20.36879552,7.344248054,8.664590274,,0.800681535,,1078.75959,750.7512461,328.0083434
19.5003786,7.54830226,,20.44309948,8.658102441,,,,,20.44309948,7.405128407,8.658102441,,0.827424132,,1096.718534,749.6273788,347.0911556
19.56040288,7.567962335,,20.49877844,8.668083422,,,,,20.49877844,7.474877779,8.668083422,,0.854961122,,1117.475956,751.3567022,366.1192542
19.62452923,7.610254307,,20.56617742,8.661109542,,,,,20.56617742,7.433405141,8.661109542,,0.838770303,,1105.11024,750.148185,354.9620549
19.68281605,7.627361527,,20.62784742,8.645776246,,,,,20.62784742,7.449363157,8.645776246,,0.847951233,,1109.860229,747.494469,362.3657598
19.76130636,7.538706078,,20.68900517,8.65036365,,,,,20.68900517,7.433212949,8.65036365,,0.840463338,,1105.053095,748.2879128,356.765182
19.81323736,7.477303278,,20.7443695,8.646485519,,,,,20.7443695,7.426319969,8.646485519,,0.838223322,,1103.004566,747.6171183,355.3874474
19.87399438,7.463975694,,20.82365226,8.644465962,,,,,20.82365226,7.413797132,8.644465962,,0.833325456,,1099.287758,747.2679177,352.0198406
19.9350278,7.450570962,,20.88516556,8.635633033,,,,,20.88516556,7.409934858,8.635633033,,0.833173292,,1098.142692,745.7415789,352.4011131
19.99029779,7.452267105,,20.93450523,8.62852438,,,,,20.93450523,7.400190524,8.62852438,,0.830282061,,1095.256396,744.5143298,350.7420661
20.05719601,7.429503313,,20.99794837,8.66930863,,,,,20.99794837,7.400910516,8.66930863,,0.823766662,,1095.469529,751.5691212,343.9004079
20.11603272,7.40027559,,21.07278347,8.646385574,,,,,21.07278347,7.401418262,8.646385574,,0.827828802,,1095.619846,747.5998349,348.020011
20.1915421,7.358629521,,21.12646654,8.654474909,,,,,21.12646654,7.391308382,8.654474909,,0.822235123,,1092.628792,748.9993595,343.6294326
20.25262963,7.32531012,,21.18729194,8.652267981,,,,,21.18729194,7.417250365,8.652267981,,0.833475669,,1100.312059,748.6174122,351.6946472
20.30613254,7.314510324,,21.24816161,8.650046537,,,,,21.24816161,7.422053446,8.650046537,,0.835852717,,1101.737547,748.233051,353.504496
20.37601519,7.347674267,,21.30822698,8.654222367,,,,,21.30822698,7.422197269,8.654222367,,0.835221233,,1101.780246,748.9556479,352.8245982
20.43768016,7.397214537,,21.38016261,8.659509318,,,,,21.38016261,7.422268359,8.659509318,,0.83437311,,1101.801352,749.8710163,351.9303357
20.49320956,7.478304484,,21.44001367,8.663946358,,,,,21.44001367,7.410565524,8.663946358,,0.828725687,,1098.329628,750.639665,347.6899628
20.56643021,7.433249591,,21.49550539,8.657815378,,,,,21.49550539,7.404031344,8.657815378,,0.8270121,,1096.393603,749.5776713,346.8159317
20.61867435,7.452064241,,21.5698568,8.650481872,,,,,21.5698568,7.408605474,8.650481872,,0.83015455,,1097.748701,748.3083662,349.4403352
20.67807183,7.434574173,,21.62872419,8.661462902,,,,,21.62872419,7.392841373,8.661462902,,0.82170006,,1093.082071,750.209396,342.8726752
20.74516075,7.426221457,,21.69523609,8.663552347,,,,,21.69523609,7.405181277,8.663552347,,0.826531568,,1096.734195,750.5713927,346.1628023
20.80449697,7.414232048,,21.75000193,8.663436796,,,,,21.75000193,7.392077829,8.663436796,,0.82104534,,1092.856293,750.5513712,342.3049215
20.87105933,7.412720766,,21.82341741,8.664624157,,,,,21.82341741,7.392358466,8.664624157,,0.82096238,,1092.939274,750.7571178,342.1821561
20.94572733,7.397974218,,21.88533729,8.662305844,,,,,21.88533729,7.385735,8.662305844,,0.818569481,,1090.98163,750.3554254,340.6262043
21.06341145,7.404591389,,21.94730431,8.659972076,,,,,21.94730431,7.389651407,8.659972076,,0.820611443,,1092.138958,749.9511635,342.1877949
21.11652614,7.386608099,,22.01235643,8.67076445,,,,,22.01235643,7.416910193,8.67076445,,0.830245967,,1100.211136,751.8215615,348.3895746
21.18007446,7.416656692,,22.06219822,8.670395448,,,,,22.06219822,7.407629303,8.670395448,,0.826408311,,1097.459438,751.7575722,345.7018657
21.24562683,7.422048691,,22.13140254,8.66743339,,,,,22.13140254,7.394822359,8.66743339,,0.821523059,,1093.667954,751.2440158,342.4239387
21.30420529,7.422158562,,22.18127874,8.667053107,,,,,22.18127874,7.399934375,8.667053107,,0.823737232,,1095.180575,751.1780956,344.0024795
21.37734817,7.422862524,,22.26146895,8.670162312,,,,,22.26146895,7.382162768,8.670162312,,0.815728272,,1089.926543,751.7171451,338.2093976
21.43002574,7.411741608,,22.31061449,8.675217193,,,,,22.31061449,7.371682518,8.675217193,,0.810439437,,1086.834063,752.5939335,334.2401295
21.5121166,7.402075366,,22.37642245,8.66713844,,,,,22.37642245,7.374185009,8.66713844,,0.812882091,,1087.572091,751.1928873,336.3792036
21.57004482,7.408626737,,22.44465531,8.671712818,,,,,22.44465531,7.376528731,8.671712818,,0.813087218,,1088.263522,751.9860319,336.2774904
21.61738032,7.389192898,,22.51261294,8.677711149,,,,,22.51261294,7.377873721,8.677711149,,0.812625757,,1088.660413,753.0267079,335.6337048
21.68027379,7.409421015,,22.55881525,8.675165762,,,,,22.55881525,7.36234241,8.675165762,,0.806500538,,1084.081715,752.58501,331.4967052
21.74233974,7.391833918,,22.62393081,8.674194514,,,,,22.62393081,7.37844466,8.674194514,,0.813470328,,1088.828912,752.4165047,336.4124072
21.80871369,7.39394681,,22.69765357,8.66745372,,,,,22.69765357,7.381243866,8.66745372,,0.8158032,,1089.65522,751.2475398,338.4076805
21.88466507,7.385742297,,22.76269982,8.66784594,,,,,22.76269982,7.372880686,8.66784594,,0.812210962,,1087.187392,751.3155324,335.8718599
21.9368206,7.385176102,,22.81699551,8.665428807,,,,,22.81699551,7.357651525,8.665428807,,0.806199943,,1082.700719,750.8965641,331.8041552
22.01152237,7.417064941,,22.88123733,8.671537256,,,,,22.88123733,7.366192042,8.671537256,,0.808753871,,1085.215704,751.9555838,333.2601201
22.05845157,7.408357856,,22.94422824,8.664222101,,,,,22.94422824,7.364076622,8.664222101,,0.809119229,,1084.59249,750.6874461,333.9050439
22.12925457,7.394589881,,23.00727187,8.657656095,,,,,23.00727187,7.353245368,8.657656095,,0.805679551,,1081.404349,749.5500905,331.8542584
22.18041118,7.400126641,,23.06963808,8.657118366,,,,,23.06963808,7.357748646,8.657118366,,0.807670667,,1082.729303,749.4569841,333.2723188
22.30903024,7.371622324,,23.13270879,8.670287663,,,,,23.13270879,7.357580709,8.670287663,,0.80533097,,1082.679878,751.7388817,330.9409962
22.36957706,7.373922811,,23.19440355,8.656032072,,,,,23.19440355,7.34672806,8.656032072,,0.803210092,,1079.488264,749.2689123,330.2193516
22.43008054,7.376240273,,23.25671157,8.65622064,,,,,23.25671157,7.363852055,8.65622064,,0.810395876,,1084.526342,749.3015576,335.2247841
22.51395058,7.377900194,,23.31793871,8.648561135,,,,,23.31793871,7.337230445,8.648561135,,0.800493184,,1076.699012,747.976097,328.722915
22.55791264,7.362119206,,23.37944967,8.654791164,,,,,23.37944967,7.34231962,8.654791164,,0.801564061,,1078.193148,749.054101,329.1390471
22.63025227,7.380007877,,23.44960273,8.657963773,,,,,23.44960273,7.332897304,8.657963773,,0.797033782,,1075.427657,749.603367,325.8242904
22.69999666,7.381286834,,23.51090646,8.651427503,,,,,23.51090646,7.327150685,8.651427503,,0.795741788,,1073.742743,748.4719784,325.2707648
22.75696356,7.374766229,,23.56289065,8.652497036,,,,,23.56289065,7.324575437,8.652497036,,0.794467315,,1072.988107,748.6570496,324.3310569
22.81135663,7.35688691,,23.63187587,8.663341838,,,,,23.63187587,7.321136927,8.663341838,,0.791114861,,1071.980918,750.5349181,321.446
22.88009873,7.366208138,,23.69306611,8.648116727,,,,,23.69306611,7.318064576,8.648116727,,0.792478694,,1071.081383,747.8992293,323.1821535
22.93645923,7.365411383,,23.76170797,8.660308639,,,,,23.76170797,7.316076248,8.660308639,,0.789502486,,1070.499433,750.0094572,320.4899761
23.01409831,7.352072547,,23.82235615,8.651645441,,,,,23.82235615,7.302948495,8.651645441,,0.785462718,,1066.661134,748.5096884,318.1514459
23.06967607,7.357752529,,23.88215598,8.657152585,,,,,23.88215598,7.30842349,8.657152585,,0.78681341,,1068.261078,749.4629089,318.7981693
23.1358457,7.357572158,,23.94300723,8.648422798,,,,,23.94300723,7.312394938,8.648422798,,0.790027984,,1069.422395,747.9521689,321.4702259
23.19043235,7.345636662,,,,,,,,,,,,,,,,
23.2572709,7.364005774,,,,,,,,,,,,,,,,
23.32137114,7.335715566,,,,,,,,,,,,,,,,
23.38660944,7.343133751,,,,,,,,,,,,,,,,
23.45159626,7.332573354,,,,,,,,,,,,,,,,
23.50581787,7.327402769,,,,,,,,,,,,,,,,
23.57009033,7.324218771,,,,,,,,,,,,,,,,
23.63442684,7.321009686,,,,,,,,,,,,,,,,
23.69882824,7.317775177,,,,,,,,,,,,,,,,
23.76309006,7.316038906,,,,,,,,,,,,,,,,
23.82749685,7.301813042,,,,,,,,,,,,,,,,
23.88027354,7.308300633,,,,,,,,,,,,,,,,
23.94372248,7.312441619,,,,,,,,,,,,,,,,
